local_15min,ac_sum,no_ac_grid,air1,air2,air3,airwindowunit1,grid,solar
2018-06-01 00:00:00-05:00,0.0,3.032,,,,,3.032,-0.008
2018-06-01 00:30:00-05:00,0.0,2.8920000000000003,,,,,2.8920000000000003,-0.008
2018-06-01 01:00:00-05:00,0.0,2.374,,,,,2.374,-0.0085
2018-06-01 01:30:00-05:00,0.0,2.801,,,,,2.801,-0.008
2018-06-01 02:00:00-05:00,0.0,2.291,,,,,2.291,-0.008
2018-06-01 02:30:00-05:00,0.0,2.2085,,,,,2.2085,-0.0085
2018-06-01 03:00:00-05:00,0.0,2.1950000000000003,,,,,2.1950000000000003,-0.008
2018-06-01 03:30:00-05:00,0.0,2.239,,,,,2.239,-0.0085
2018-06-01 04:00:00-05:00,0.0,2.097,,,,,2.097,-0.008
2018-06-01 04:30:00-05:00,0.0,2.285,,,,,2.285,-0.008
2018-06-01 05:00:00-05:00,0.0,2.2,,,,,2.2,-0.0085
2018-06-01 05:30:00-05:00,0.0,1.9144999999999999,,,,,1.9144999999999999,-0.008
2018-06-01 06:00:00-05:00,0.0,2.1805,,,,,2.1805,-0.018000000000000002
2018-06-01 06:30:00-05:00,0.0,2.1905,,,,,2.1905,-0.008
2018-06-01 07:00:00-05:00,0.0,0.53,,,,,0.53,0.066
2018-06-01 07:30:00-05:00,0.0,0.366,,,,,0.366,0.08549999999999999
2018-06-01 08:00:00-05:00,0.0,0.734,,,,,0.734,0.1405
2018-06-01 08:30:00-05:00,0.0,0.5539999999999999,,,,,0.5539999999999999,0.1655
2018-06-01 09:00:00-05:00,0.0,0.1935,,,,,0.1935,0.34400000000000003
2018-06-01 09:30:00-05:00,0.0,-0.628,,,,,-0.628,1.115
2018-06-01 10:00:00-05:00,0.0,-0.6759999999999999,,,,,-0.6759999999999999,1.031
2018-06-01 10:30:00-05:00,0.0,-0.7975,,,,,-0.7975,1.1404999999999998
2018-06-01 11:00:00-05:00,0.0,-0.6419999999999999,,,,,-0.6419999999999999,1.0135
2018-06-01 11:30:00-05:00,0.0,-1.525,,,,,-1.525,1.8915000000000002
2018-06-01 12:00:00-05:00,0.0,-1.0215,,,,,-1.0215,1.759
2018-06-01 12:30:00-05:00,0.0,-1.8519999999999999,,,,,-1.8519999999999999,2.6395
2018-06-01 13:00:00-05:00,0.0,-1.8535,,,,,-1.8535,3.088
2018-06-01 13:30:00-05:00,0.0,-1.9170000000000003,,,,,-1.9170000000000003,3.7555
2018-06-01 14:00:00-05:00,0.0,-2.5789999999999997,,,,,-2.5789999999999997,3.9459999999999997
2018-06-01 14:30:00-05:00,0.0,-1.9915,,,,,-1.9915,3.884
2018-06-01 15:00:00-05:00,0.0,-2.1310000000000002,,,,,-2.1310000000000002,3.685
2018-06-01 15:30:00-05:00,0.0,-1.6680000000000001,,,,,-1.6680000000000001,3.407
2018-06-01 16:00:00-05:00,0.0,-0.9145000000000001,,,,,-0.9145000000000001,3.037
2018-06-01 16:30:00-05:00,0.0,-1.0965,,,,,-1.0965,2.6985
2018-06-01 17:00:00-05:00,0.0,-0.19649999999999995,,,,,-0.19649999999999995,2.262
2018-06-01 17:30:00-05:00,0.0,0.66,,,,,0.66,1.619
2018-06-01 18:00:00-05:00,0.0,1.6029999999999998,,,,,1.6029999999999998,0.866
2018-06-01 18:30:00-05:00,0.0,1.5265000000000002,,,,,1.5265000000000002,0.44699999999999995
2018-06-01 19:00:00-05:00,0.0,1.549,,,,,1.549,0.196
2018-06-01 19:30:00-05:00,0.0,1.78,,,,,1.78,0.1005
2018-06-01 20:00:00-05:00,0.0,2.2075,,,,,2.2075,-0.025
2018-06-01 20:30:00-05:00,0.0,2.008,,,,,2.008,-0.0195
2018-06-01 21:00:00-05:00,0.0,1.3525,,,,,1.3525,-0.009000000000000001
2018-06-01 21:30:00-05:00,0.0,1.214,,,,,1.214,-0.008
2018-06-01 22:00:00-05:00,0.0,1.1604999999999999,,,,,1.1604999999999999,-0.0085
2018-06-01 22:30:00-05:00,0.0,1.0805,,,,,1.0805,-0.008
2018-06-01 23:00:00-05:00,0.0,1.0075,,,,,1.0075,-0.008
2018-06-01 23:30:00-05:00,0.0,0.9300000000000002,,,,,0.9300000000000002,-0.0085
2018-06-02 00:00:00-05:00,0.0,0.9035,,,,,0.9035,-0.008
2018-06-02 00:30:00-05:00,0.0,0.35250000000000004,,,,,0.35250000000000004,-0.008
