local_15min,ac_sum,no_ac_grid,air1,air2,air3,airwindowunit1,grid,solar
2018-06-01 00:00:00-05:00,0.393,0.3750000000000001,0.393,,,,0.768,-0.008
2018-06-01 00:30:00-05:00,0.7045,0.5045,0.7045,,,,1.209,-0.008
2018-06-01 01:00:00-05:00,0.387,0.39799999999999996,0.387,,,,0.7849999999999999,-0.008
2018-06-01 01:30:00-05:00,0.3575,0.39300000000000007,0.3575,,,,0.7505,-0.008
2018-06-01 02:00:00-05:00,0.389,0.4139999999999999,0.389,,,,0.8029999999999999,-0.008
2018-06-01 02:30:00-05:00,0.37799999999999995,0.36000000000000004,0.37799999999999995,,,,0.738,-0.008
2018-06-01 03:00:00-05:00,0.37799999999999995,0.4435,0.37799999999999995,,,,0.8215,-0.0085
2018-06-01 03:30:00-05:00,0.3775,0.349,0.3775,,,,0.7264999999999999,-0.0075
2018-06-01 04:00:00-05:00,0.3765,0.4095,0.3765,,,,0.786,-0.008
2018-06-01 04:30:00-05:00,0.379,0.3945000000000001,0.379,,,,0.7735000000000001,-0.008
2018-06-01 05:00:00-05:00,0.37549999999999994,0.3630000000000001,0.37549999999999994,,,,0.7385,-0.008
2018-06-01 05:30:00-05:00,0.3765,0.4355,0.3765,,,,0.812,-0.0085
2018-06-01 06:00:00-05:00,0.375,0.3355,0.375,,,,0.7105,-0.0075
2018-06-01 06:30:00-05:00,0.376,0.44449999999999995,0.376,,,,0.8205,-0.005000000000000001
2018-06-01 07:00:00-05:00,0.377,0.19399999999999995,0.377,,,,0.571,0.1245
2018-06-01 07:30:00-05:00,0.1915,0.02650000000000001,0.1915,,,,0.218,0.217
2018-06-01 08:00:00-05:00,0.1875,-0.0025000000000000022,0.1875,,,,0.185,0.3255
2018-06-01 08:30:00-05:00,0.3625,0.153,0.3625,,,,0.5155,0.41000000000000003
2018-06-01 09:00:00-05:00,0.396,-0.11699999999999999,0.396,,,,0.279,0.7295
2018-06-01 09:30:00-05:00,0.35850000000000004,-1.5255,0.35850000000000004,,,,-1.1669999999999998,2.069
2018-06-01 10:00:00-05:00,0.8115,-0.9855,0.8115,,,,-0.174,1.7565
2018-06-01 10:30:00-05:00,0.504,-1.5955,0.504,,,,-1.0915,2.1715
2018-06-01 11:00:00-05:00,0.7825,-1.4435000000000002,0.7825,,,,-0.661,2.0805000000000002
2018-06-01 11:30:00-05:00,0.669,-2.9065,0.669,,,,-2.2375,3.6825
2018-06-01 12:00:00-05:00,0.8659999999999999,-2.0025,0.8659999999999999,,,,-1.1365,3.029
2018-06-01 12:30:00-05:00,1.3215000000000001,-3.148,1.3215000000000001,,,,-1.8265,3.936
2018-06-01 13:00:00-05:00,0.7484999999999999,-3.2675,0.7484999999999999,,,,-2.519,4.055499999999999
