local_15min,ac_sum,no_ac_grid,air1,air2,air3,airwindowunit1,grid,solar
2018-06-01 00:00:00-05:00,2.75,1.2414999999999996,2.75,,,,3.9914999999999994,-0.009000000000000001
2018-06-01 00:30:00-05:00,0.5165,0.6670000000000003,0.5165,,,,1.1835,-0.008
2018-06-01 01:00:00-05:00,-0.002,0.46900000000000003,-0.002,,,,0.46699999999999997,-0.008
2018-06-01 01:30:00-05:00,-0.002,0.4545,-0.002,,,,0.4525,-0.008
2018-06-01 02:00:00-05:00,1.294,0.9120000000000001,1.294,,,,2.206,-0.0085
2018-06-01 02:30:00-05:00,1.3935,1.0080000000000005,1.3935,,,,2.4015000000000004,-0.0085
2018-06-01 03:00:00-05:00,-0.002,0.462,-0.002,,,,0.46,-0.008
2018-06-01 03:30:00-05:00,-0.002,0.44,-0.002,,,,0.438,-0.008
2018-06-01 04:00:00-05:00,-0.002,0.47550000000000003,-0.002,,,,0.47350000000000003,-0.008
2018-06-01 04:30:00-05:00,-0.002,0.4095,-0.002,,,,0.4075,-0.008
2018-06-01 05:00:00-05:00,-0.002,0.486,-0.002,,,,0.484,-0.008
2018-06-01 05:30:00-05:00,0.945,0.6385,0.945,,,,1.5835,-0.0085
2018-06-01 06:00:00-05:00,2.6855,1.2934999999999999,2.6855,,,,3.979,-0.009000000000000001
2018-06-01 06:30:00-05:00,0.002,0.394,0.002,,,,0.396,0.0024999999999999996
2018-06-01 07:00:00-05:00,-0.0015,0.34199999999999997,-0.0015,,,,0.3405,0.1535
2018-06-01 07:30:00-05:00,-0.001,0.18700000000000003,-0.001,,,,0.186,0.24
2018-06-01 08:00:00-05:00,-0.0005,0.1525,-0.0005,,,,0.152,0.34550000000000003
2018-06-01 08:30:00-05:00,1.6175000000000002,0.5834999999999999,1.6175000000000002,,,,2.201,0.4215000000000001
2018-06-01 09:00:00-05:00,1.103,0.2669999999999999,1.103,,,,1.37,0.8015
2018-06-01 09:30:00-05:00,1.349,-1.4515000000000002,1.349,,,,-0.10250000000000004,2.5505
2018-06-01 10:00:00-05:00,0.7534999999999998,-1.1784999999999999,0.7534999999999998,,,,-0.4250000000000001,2.1265
2018-06-01 10:30:00-05:00,0.0055,-1.8640000000000003,0.0055,,,,-1.8585,2.4065000000000003
2018-06-01 11:00:00-05:00,2.9265,-1.0955,2.9265,,,,1.831,2.216
2018-06-01 11:30:00-05:00,0.401,-3.1804999999999994,0.401,,,,-2.7795,3.803
2018-06-01 12:00:00-05:00,0.0075,-2.7485,0.0075,,,,-2.7409999999999997,3.1605000000000003
2018-06-01 12:30:00-05:00,0.009500000000000001,-3.5780000000000003,0.009500000000000001,,,,-3.5685000000000002,4.0680000000000005
2018-06-01 13:00:00-05:00,0.01,-3.753,0.01,,,,-3.743,4.155
2018-06-01 13:30:00-05:00,0.01,-3.5625,0.01,,,,-3.5525,4.0615000000000006
2018-06-01 14:00:00-05:00,0.009500000000000001,-3.6105,0.009500000000000001,,,,-3.601,4.0035
2018-06-01 14:30:00-05:00,2.3805,-2.3834999999999997,2.3805,,,,-0.0030000000000000027,3.8505000000000003
2018-06-01 15:00:00-05:00,3.247,-0.9195,3.247,,,,2.3275,3.6334999999999997
2018-06-01 15:30:00-05:00,3.2695,-2.1025,3.2695,,,,1.167,3.3455000000000004
2018-06-01 16:00:00-05:00,0.0135,-2.2715,0.0135,,,,-2.258,2.9960000000000004
2018-06-01 16:30:00-05:00,0.006,-2.0004999999999997,0.006,,,,-1.9945,2.604
2018-06-01 17:00:00-05:00,0.0045000000000000005,-1.5855,0.0045000000000000005,,,,-1.581,2.1384999999999996
2018-06-01 17:30:00-05:00,0.002,-1.0310000000000001,0.002,,,,-1.029,1.633
