local_15min,ac_sum,no_ac_grid,air1,air2,air3,airwindowunit1,grid,solar
2018-06-01 00:00:00-05:00,2.0465,0.9650000000000001,2.0465,,,,3.0115,-0.010499999999999999
2018-06-01 00:30:00-05:00,1.4175,0.7845000000000001,1.4175,,,,2.202,-0.01
2018-06-01 01:00:00-05:00,1.67,0.8724999999999999,1.67,,,,2.5425,-0.01
2018-06-01 01:30:00-05:00,1.087,1.065,1.087,,,,2.152,-0.01
2018-06-01 02:00:00-05:00,1.189,0.7175,1.189,,,,1.9065,-0.01
2018-06-01 02:30:00-05:00,1.256,0.7724999999999997,1.256,,,,2.0285,-0.01
2018-06-01 03:00:00-05:00,0.9165000000000001,0.7224999999999999,0.9165000000000001,,,,1.6389999999999998,-0.009500000000000001
2018-06-01 03:30:00-05:00,-0.0005,0.322,-0.0005,,,,0.3215,-0.009000000000000001
2018-06-01 04:00:00-05:00,0.286,0.4625000000000001,0.286,,,,0.7485,-0.009500000000000001
2018-06-01 04:30:00-05:00,0.709,0.6385,0.709,,,,1.3475,-0.009500000000000001
2018-06-01 05:00:00-05:00,0.6655,0.8419999999999999,0.6655,,,,1.5075,-0.009000000000000001
2018-06-01 05:30:00-05:00,0.7345,0.607,0.7345,,,,1.3415,-0.009500000000000001
2018-06-01 06:00:00-05:00,0.509,0.6144999999999998,0.509,,,,1.1235,-0.01
2018-06-01 06:30:00-05:00,0.498,0.55,0.498,,,,1.048,0.013500000000000002
2018-06-01 07:00:00-05:00,0.444,0.44800000000000006,0.444,,,,0.892,0.1605
2018-06-01 07:30:00-05:00,-0.0005,0.24600000000000005,-0.0005,,,,0.24550000000000005,0.255
2018-06-01 08:00:00-05:00,0.0005,-0.0665,0.0005,,,,-0.066,0.3835
2018-06-01 08:30:00-05:00,0.0,-0.054,0.0,,,,-0.054,0.4535
2018-06-01 09:00:00-05:00,0.0,-0.186,0.0,,,,-0.186,0.7435
2018-06-01 09:30:00-05:00,0.0015,-1.256,0.0015,,,,-1.2545000000000002,1.6084999999999998
2018-06-01 10:00:00-05:00,0.002,-1.342,0.002,,,,-1.3399999999999999,1.5670000000000002
2018-06-01 10:30:00-05:00,0.0005,-0.2834999999999999,0.0005,,,,-0.28300000000000003,1.8505
2018-06-01 11:00:00-05:00,0.0715,1.6860000000000002,0.0715,,,,1.7574999999999998,1.919
2018-06-01 11:30:00-05:00,2.484,-0.577,2.484,,,,1.907,3.2065
2018-06-01 12:00:00-05:00,2.5255,-2.0415,2.5255,,,,0.484,3.051
2018-06-01 12:30:00-05:00,0.618,-0.747,0.618,,,,-0.12899999999999995,3.5155000000000003
2018-06-01 13:00:00-05:00,1.7665000000000002,-2.7479999999999998,1.7665000000000002,,,,-0.9815,3.731
2018-06-01 13:30:00-05:00,0.004,-3.694,0.004,,,,-3.69,3.956
2018-06-01 14:00:00-05:00,1.4535,-3.3525,1.4535,,,,-1.899,4.01
2018-06-01 14:30:00-05:00,0.004,-3.6345,0.004,,,,-3.6305,4.0440000000000005
2018-06-01 15:00:00-05:00,0.316,-3.632,0.316,,,,-3.316,3.989
2018-06-01 15:30:00-05:00,2.0620000000000003,-3.0495,2.0620000000000003,,,,-0.9875,3.8505000000000003
2018-06-01 16:00:00-05:00,1.864,-2.2275,1.864,,,,-0.36350000000000005,3.6805
2018-06-01 16:30:00-05:00,2.8445,1.1729999999999996,2.8445,,,,4.0175,3.41
2018-06-01 17:00:00-05:00,2.8395,1.6079999999999999,2.8395,,,,4.4475,3.102
2018-06-01 17:30:00-05:00,2.8129999999999997,3.8000000000000007,2.8129999999999997,,,,6.6129999999999995,2.739
2018-06-01 18:00:00-05:00,2.7880000000000003,2.2479999999999998,2.7880000000000003,,,,5.036,2.214
2018-06-01 18:30:00-05:00,2.7554999999999996,3.1529999999999996,2.7554999999999996,,,,5.908499999999999,1.715
2018-06-01 19:00:00-05:00,2.7155,3.3265000000000002,2.7155,,,,6.042,1.2005
2018-06-01 19:30:00-05:00,2.6695,4.308,2.6695,,,,6.9775,0.477
2018-06-01 20:00:00-05:00,2.6365,1.8984999999999999,2.6365,,,,4.535000000000001,0.007500000000000001
2018-06-01 20:30:00-05:00,2.596,1.204,2.596,,,,3.8,-0.0195
2018-06-01 21:00:00-05:00,2.564,1.1965,2.564,,,,3.7605,-0.009000000000000001
2018-06-01 21:30:00-05:00,2.5164999999999997,0.9555,2.5164999999999997,,,,3.472,-0.010499999999999999
2018-06-01 22:00:00-05:00,2.475,1.0005000000000004,2.475,,,,3.4755000000000003,-0.01
2018-06-01 22:30:00-05:00,2.4445,1.0025,2.4445,,,,3.447,-0.010499999999999999
2018-06-01 23:00:00-05:00,2.41,1.0130000000000001,2.41,,,,3.423,-0.01
2018-06-01 23:30:00-05:00,2.3735,1.0050000000000001,2.3735,,,,3.3785000000000003,-0.01
2018-06-02 00:00:00-05:00,2.34,0.9644999999999997,2.34,,,,3.3045,-0.010499999999999999
2018-06-02 00:30:00-05:00,2.3075,0.9815000000000002,2.3075,,,,3.2889999999999997,-0.01
2018-06-02 01:00:00-05:00,1.132,0.6870000000000003,1.132,,,,1.8190000000000002,-0.009500000000000001
2018-06-02 01:30:00-05:00,0.9789999999999999,0.7235,0.9789999999999999,,,,1.7025000000000001,-0.01
2018-06-02 02:00:00-05:00,1.1065,0.7505,1.1065,,,,1.8569999999999998,-0.01
2018-06-02 02:30:00-05:00,1.161,1.1245000000000003,1.161,,,,2.2855,-0.01
2018-06-02 03:00:00-05:00,1.068,0.7569999999999999,1.068,,,,1.825,-0.01
2018-06-02 03:30:00-05:00,0.8075,0.68,0.8075,,,,1.4875,-0.01
2018-06-02 04:00:00-05:00,0.8015,0.6775,0.8015,,,,1.479,-0.01
2018-06-02 04:30:00-05:00,0.7775,0.6419999999999999,0.7775,,,,1.4195000000000002,-0.01
2018-06-02 05:00:00-05:00,1.043,0.7755000000000001,1.043,,,,1.8185,-0.01
2018-06-02 05:30:00-05:00,0.853,0.6915,0.853,,,,1.5445,-0.01
2018-06-02 06:00:00-05:00,0.872,0.9354999999999999,0.872,,,,1.8075,-0.01
