local_15min,ac_sum,no_ac_grid,air1,air2,air3,airwindowunit1,grid,solar
2018-06-01 00:00:00-05:00,0.65,1.0474999999999999,0.65,,,,1.6975,-0.0025
2018-06-01 00:30:00-05:00,0.525,0.967,0.525,,,,1.492,-0.0025
2018-06-01 01:00:00-05:00,0.2095,0.9744999999999999,0.2095,,,,1.184,-0.003
2018-06-01 01:30:00-05:00,0.08449999999999999,0.9444999999999999,0.08449999999999999,,,,1.029,-0.003
2018-06-01 02:00:00-05:00,0.3085,1.0050000000000001,0.3085,,,,1.3135000000000001,-0.0025
2018-06-01 02:30:00-05:00,0.2735,0.9334999999999998,0.2735,,,,1.2069999999999999,-0.0025
2018-06-01 03:00:00-05:00,0.0,0.9894999999999999,0.0,,,,0.9894999999999999,-0.003
2018-06-01 03:30:00-05:00,0.2655,0.9510000000000001,0.2655,,,,1.2165,-0.0025
2018-06-01 04:00:00-05:00,0.0,0.968,0.0,,,,0.968,-0.003
2018-06-01 04:30:00-05:00,0.2665,0.95,0.2665,,,,1.2165,-0.003
2018-06-01 05:00:00-05:00,0.0,0.9924999999999999,0.0,,,,0.9924999999999999,-0.003
2018-06-01 05:30:00-05:00,0.272,0.933,0.272,,,,1.205,-0.0025
2018-06-01 06:00:00-05:00,0.264,0.9935,0.264,,,,1.2575,-0.0025
2018-06-01 06:30:00-05:00,0.0,0.935,0.0,,,,0.935,0.013
2018-06-01 07:00:00-05:00,0.264,0.8029999999999999,0.264,,,,1.0670000000000002,0.188
2018-06-01 07:30:00-05:00,0.0,0.6265000000000001,0.0,,,,0.6265000000000001,0.2925
2018-06-01 08:00:00-05:00,0.21,0.6025,0.21,,,,0.8125,0.4255
2018-06-01 08:30:00-05:00,0.33,0.6124999999999999,0.33,,,,0.9424999999999999,0.4945
2018-06-01 09:00:00-05:00,0.5425,0.29500000000000004,0.5425,,,,0.8375,0.8725
2018-06-01 09:30:00-05:00,0.11499999999999999,-1.3065000000000002,0.11499999999999999,,,,-1.1915,2.367
2018-06-01 10:00:00-05:00,0.897,-1.0835000000000001,0.897,,,,-0.1865,2.132
2018-06-01 10:30:00-05:00,0.1705,-1.4024999999999999,0.1705,,,,-1.232,2.419
2018-06-01 11:00:00-05:00,1.3014999999999999,-1.2315,1.3014999999999999,,,,0.07,2.3165
2018-06-01 11:30:00-05:00,1.103,-2.814,1.103,,,,-1.7109999999999999,3.925
2018-06-01 12:00:00-05:00,0.933,-2.3555,0.933,,,,-1.4224999999999999,3.3805
2018-06-01 12:30:00-05:00,1.713,-3.0260000000000002,1.713,,,,-1.313,4.1965
