local_15min,ac_sum,no_ac_grid,air1,air2,air3,airwindowunit1,grid,solar
2018-06-01 00:00:00-05:00,1.1825,0.9435,1.1825,,,,2.126,-0.0055
2018-06-01 00:30:00-05:00,0.741,0.6525000000000001,0.741,,,,1.3935,-0.0065
2018-06-01 01:00:00-05:00,1.354,0.9444999999999999,1.354,,,,2.2984999999999998,-0.006
2018-06-01 01:30:00-05:00,0.683,0.7315,0.683,,,,1.4145,-0.0065
2018-06-01 02:00:00-05:00,0.6305000000000001,0.9064999999999999,0.6305000000000001,,,,1.537,-0.0075
2018-06-01 02:30:00-05:00,0.7145,0.7505,0.7145,,,,1.4649999999999999,-0.006500000000000001
2018-06-01 03:00:00-05:00,1.105,0.8829999999999999,1.105,,,,1.988,-0.006
2018-06-01 03:30:00-05:00,0.76,0.8075,0.76,,,,1.5675000000000001,-0.0065
2018-06-01 04:00:00-05:00,0.6165,0.6135,0.6165,,,,1.23,-0.0065
2018-06-01 04:30:00-05:00,0.619,0.6930000000000001,0.619,,,,1.3119999999999998,-0.0065
2018-06-01 05:00:00-05:00,0.5830000000000001,0.6234999999999999,0.5830000000000001,,,,1.2065,-0.0065
2018-06-01 05:30:00-05:00,0.599,0.6545000000000001,0.599,,,,1.2535,-0.0065
2018-06-01 06:00:00-05:00,0.5805,0.6465,0.5805,,,,1.227,-0.006500000000000001
2018-06-01 06:30:00-05:00,0.564,0.599,0.564,,,,1.163,0.0024999999999999996
2018-06-01 07:00:00-05:00,0.5645,0.5175,0.5645,,,,1.0819999999999999,0.1445
2018-06-01 07:30:00-05:00,0.0,0.23700000000000004,0.0,,,,0.23700000000000004,0.241
2018-06-01 08:00:00-05:00,0.5105,0.4395000000000001,0.5105,,,,0.9500000000000001,0.35850000000000004
2018-06-01 08:30:00-05:00,0.782,0.5354999999999999,0.782,,,,1.3175,0.4345
2018-06-01 09:00:00-05:00,1.636,0.38749999999999996,1.636,,,,2.0235,0.774
2018-06-01 09:30:00-05:00,0.0,-1.565,0.0,,,,-1.565,2.254
2018-06-01 10:00:00-05:00,0.0,-1.282,0.0,,,,-1.282,1.915
2018-06-01 10:30:00-05:00,0.6545000000000001,-1.3545000000000003,0.6545000000000001,,,,-0.7000000000000001,2.2405
2018-06-01 11:00:00-05:00,0.6950000000000001,-1.2065000000000001,0.6950000000000001,,,,-0.5115000000000001,2.1065
2018-06-01 11:30:00-05:00,0.774,-2.7670000000000003,0.774,,,,-1.9929999999999999,3.7445
2018-06-01 12:00:00-05:00,1.0194999999999999,-2.1245000000000003,1.0194999999999999,,,,-1.105,3.079
2018-06-01 12:30:00-05:00,2.607,-2.4465,2.607,,,,0.16050000000000003,3.9765
2018-06-01 13:00:00-05:00,3.1215,-2.322,3.1215,,,,0.7995,4.154
2018-06-01 13:30:00-05:00,3.1980000000000004,-2.6270000000000002,3.1980000000000004,,,,0.571,4.136
2018-06-01 14:00:00-05:00,1.858,-2.8855000000000004,1.858,,,,-1.0274999999999999,4.1690000000000005
2018-06-01 14:30:00-05:00,3.4105,-2.505,3.4105,,,,0.9055,4.0815
2018-06-01 15:00:00-05:00,3.438,-1.2075000000000002,3.438,,,,2.2305,3.9345
2018-06-01 15:30:00-05:00,2.4290000000000003,-1.3239999999999998,2.4290000000000003,,,,1.105,3.6950000000000003
2018-06-01 16:00:00-05:00,2.765,-2.098,2.765,,,,0.667,3.3795
2018-06-01 16:30:00-05:00,2.151,-1.7720000000000002,2.151,,,,0.379,3.0395000000000003
2018-06-01 17:00:00-05:00,1.8579999999999999,-1.5004999999999997,1.8579999999999999,,,,0.3575,2.624
2018-06-01 17:30:00-05:00,2.1795,-0.6855,2.1795,,,,1.494,2.15
2018-06-01 18:00:00-05:00,1.397,-0.6935000000000001,1.397,,,,0.7035,1.624
2018-06-01 18:30:00-05:00,2.0989999999999998,-0.06949999999999978,2.0989999999999998,,,,2.0295,1.1005
2018-06-01 19:00:00-05:00,2.2675,0.4405,2.2675,,,,2.708,0.612
2018-06-01 19:30:00-05:00,1.256,0.569,1.256,,,,1.825,0.22549999999999998
2018-06-01 20:00:00-05:00,2.7705,1.2515,2.7705,,,,4.022,-0.0005
2018-06-01 20:30:00-05:00,3.2055,1.4755000000000003,3.2055,,,,4.681,-0.0035
2018-06-01 21:00:00-05:00,1.9945,1.1795,1.9945,,,,3.1740000000000004,-0.0045000000000000005
2018-06-01 21:30:00-05:00,0.773,0.8955,0.773,,,,1.6684999999999999,-0.006
2018-06-01 22:00:00-05:00,1.425,0.9269999999999997,1.425,,,,2.3520000000000003,-0.0055
2018-06-01 22:30:00-05:00,1.004,0.9019999999999999,1.004,,,,1.906,-0.006
2018-06-01 23:00:00-05:00,0.9614999999999999,0.7075000000000001,0.9614999999999999,,,,1.669,-0.0055
2018-06-01 23:30:00-05:00,1.3464999999999998,0.9699999999999998,1.3464999999999998,,,,2.3165,-0.0055
2018-06-02 00:00:00-05:00,0.6980000000000001,0.6539999999999999,0.6980000000000001,,,,1.3519999999999999,-0.0065
2018-06-02 00:30:00-05:00,0.764,0.7070000000000001,0.764,,,,1.471,-0.006
2018-06-02 01:00:00-05:00,1.27,1.0785,1.27,,,,2.3485,-0.0065
2018-06-02 01:30:00-05:00,0.653,0.7459999999999999,0.653,,,,1.399,-0.0065
2018-06-02 02:00:00-05:00,0.653,0.7355,0.653,,,,1.3885,-0.0065
2018-06-02 02:30:00-05:00,0.637,0.7224999999999999,0.637,,,,1.3595000000000002,-0.0065
2018-06-02 03:00:00-05:00,0.6195,0.6119999999999999,0.6195,,,,1.2314999999999998,-0.006
2018-06-02 03:30:00-05:00,0.602,0.7155000000000001,0.602,,,,1.3175000000000001,-0.007
2018-06-02 04:00:00-05:00,0.585,0.6015,0.585,,,,1.1865,-0.006
2018-06-02 04:30:00-05:00,0.6035,0.6895000000000001,0.6035,,,,1.2930000000000001,-0.0065
2018-06-02 05:00:00-05:00,0.5505,0.6154999999999999,0.5505,,,,1.166,-0.007
2018-06-02 05:30:00-05:00,0.5505,0.6425000000000002,0.5505,,,,1.193,-0.0065
2018-06-02 06:00:00-05:00,0.5645,0.645,0.5645,,,,1.2095,-0.006500000000000001
2018-06-02 06:30:00-05:00,0.568,0.6154999999999999,0.568,,,,1.1835,-0.006999999999999999
2018-06-02 07:00:00-05:00,0.5555,0.5565,0.5555,,,,1.112,0.098
2018-06-02 07:30:00-05:00,0.0,0.32300000000000006,0.0,,,,0.32300000000000006,0.28099999999999997
2018-06-02 08:00:00-05:00,1.77,0.901,1.77,,,,2.671,0.5335
2018-06-02 08:30:00-05:00,0.0,-0.1805,0.0,,,,-0.1805,0.754
2018-06-02 09:00:00-05:00,0.0,-0.7015,0.0,,,,-0.7015,1.363
2018-06-02 09:30:00-05:00,0.627,-1.0275,0.627,,,,-0.4005000000000001,1.831
2018-06-02 10:00:00-05:00,0.702,-1.5499999999999998,0.702,,,,-0.848,2.4275
2018-06-02 10:30:00-05:00,0.7355,-2.0255,0.7355,,,,-1.29,2.863
2018-06-02 11:00:00-05:00,1.5215,-2.214,1.5215,,,,-0.6925,3.33
2018-06-02 11:30:00-05:00,2.1075,-2.315,2.1075,,,,-0.20750000000000002,3.6475
2018-06-02 12:00:00-05:00,1.7925,-2.6464999999999996,1.7925,,,,-0.854,3.89
