local_15min,ac_sum,no_ac_grid,air1,air2,air3,airwindowunit1,grid,solar
2018-06-01 00:00:00-05:00,0.6715000000000001,1.2494999999999998,0.6715000000000001,,,,1.921,-0.0065
2018-06-01 00:30:00-05:00,1.278,1.35,1.278,,,,2.628,-0.006999999999999999
2018-06-01 01:00:00-05:00,0.3705,0.8215000000000001,0.3705,,,,1.1920000000000002,-0.0065
2018-06-01 01:30:00-05:00,0.9915,1.0755,0.9915,,,,2.067,-0.007
2018-06-01 02:00:00-05:00,1.1935,1.0815000000000001,1.1935,,,,2.275,-0.007
2018-06-01 02:30:00-05:00,0.0,0.739,0.0,,,,0.739,-0.006
2018-06-01 03:00:00-05:00,1.2195,1.161,1.2195,,,,2.3805,-0.006999999999999999
2018-06-01 03:30:00-05:00,0.0,0.6679999999999999,0.0,,,,0.6679999999999999,-0.006
2018-06-01 04:00:00-05:00,1.2195,1.251,1.2195,,,,2.4705000000000004,-0.0065
2018-06-01 04:30:00-05:00,0.28550000000000003,0.792,0.28550000000000003,,,,1.0775000000000001,-0.006
2018-06-01 05:00:00-05:00,0.799,0.9995,0.799,,,,1.7985000000000002,-0.0065
2018-06-01 05:30:00-05:00,1.0155,1.0190000000000001,1.0155,,,,2.0345,-0.0065
2018-06-01 06:00:00-05:00,0.0225,0.7629999999999999,0.0225,,,,0.7854999999999999,-0.006
2018-06-01 06:30:00-05:00,1.147,1.1095,1.147,,,,2.2565,0.0065
2018-06-01 07:00:00-05:00,0.0,0.498,0.0,,,,0.498,0.1625
2018-06-01 07:30:00-05:00,1.119,1.2565,1.119,,,,2.3755,0.256
2018-06-01 08:00:00-05:00,0.0,0.306,0.0,,,,0.306,0.3805
2018-06-01 08:30:00-05:00,1.1585,0.6655,1.1585,,,,1.824,0.4565
2018-06-01 09:00:00-05:00,1.2285,0.37449999999999994,1.2285,,,,1.603,0.832
2018-06-01 09:30:00-05:00,0.6645,-1.0995,0.6645,,,,-0.43499999999999994,2.3064999999999998
2018-06-01 10:00:00-05:00,0.846,-0.901,0.846,,,,-0.05499999999999994,2.0605
2018-06-01 10:30:00-05:00,1.299,-1.124,1.299,,,,0.17499999999999993,2.46
2018-06-01 11:00:00-05:00,1.497,-1.011,1.497,,,,0.486,2.3975
2018-06-01 11:30:00-05:00,1.212,-2.7675,1.212,,,,-1.5554999999999999,4.116
2018-06-01 12:00:00-05:00,0.7095,-2.5335,0.7095,,,,-1.8239999999999998,3.502
2018-06-01 12:30:00-05:00,0.9945,-3.2455000000000003,0.9945,,,,-2.251,4.224
2018-06-01 13:00:00-05:00,3.112,-1.781,3.112,,,,1.331,4.339
2018-06-01 13:30:00-05:00,2.0235,-1.526,2.0235,,,,0.49750000000000005,4.320500000000001
2018-06-01 14:00:00-05:00,1.5445,-1.5775000000000001,1.5445,,,,-0.03300000000000003,4.249499999999999
2018-06-01 14:30:00-05:00,2.1205000000000003,-1.7040000000000002,2.1205000000000003,,,,0.4165,4.096
2018-06-01 15:00:00-05:00,3.2475,-1.9075000000000002,3.2475,,,,1.3399999999999999,3.856
2018-06-01 15:30:00-05:00,2.5615,-1.911,2.5615,,,,0.6505,3.5555000000000003
2018-06-01 16:00:00-05:00,1.6680000000000001,-1.9505,1.6680000000000001,,,,-0.28250000000000003,3.176
2018-06-01 16:30:00-05:00,3.569,-0.7744999999999997,3.569,,,,2.7945,2.7445000000000004
2018-06-01 17:00:00-05:00,3.3335,1.3010000000000002,3.3335,,,,4.6345,2.2355
2018-06-01 17:30:00-05:00,2.118,1.38,2.118,,,,3.498,1.6865
2018-06-01 18:00:00-05:00,3.567,1.1784999999999997,3.567,,,,4.7455,1.1139999999999999
2018-06-01 18:30:00-05:00,3.5425,1.5684999999999998,3.5425,,,,5.111,0.589
2018-06-01 19:00:00-05:00,3.5105000000000004,1.9705000000000004,3.5105000000000004,,,,5.481,0.228
2018-06-01 19:30:00-05:00,2.3865,1.879,2.3865,,,,4.2655,0.0875
2018-06-01 20:00:00-05:00,1.794,1.9099999999999997,1.794,,,,3.704,-0.004999999999999999
2018-06-01 20:30:00-05:00,1.9905,1.9355000000000002,1.9905,,,,3.926,-0.006
2018-06-01 21:00:00-05:00,1.943,2.0385,1.943,,,,3.9814999999999996,-0.0065
2018-06-01 21:30:00-05:00,2.1665,1.8329999999999997,2.1665,,,,3.9995000000000003,-0.0065
2018-06-01 22:00:00-05:00,1.3355,1.649,1.3355,,,,2.9844999999999997,-0.0055
2018-06-01 22:30:00-05:00,0.982,1.758,0.982,,,,2.74,-0.005
2018-06-01 23:00:00-05:00,1.1325,2.2874999999999996,1.1325,,,,3.42,-0.009000000000000001
2018-06-01 23:30:00-05:00,1.385,1.8499999999999999,1.385,,,,3.235,-0.008
2018-06-02 00:00:00-05:00,1.414,2.373,1.414,,,,3.787,-0.0095
2018-06-02 00:30:00-05:00,0.945,1.5570000000000002,0.945,,,,2.502,-0.006999999999999999
2018-06-02 01:00:00-05:00,0.4615,0.9245,0.4615,,,,1.3860000000000001,-0.0065
2018-06-02 01:30:00-05:00,1.328,1.2294999999999998,1.328,,,,2.5575,-0.0075
