local_15min,ac_sum,no_ac_grid,air1,air2,air3,airwindowunit1,grid,solar
2018-06-01 00:00:00-05:00,0.431,0.29200000000000004,0.431,,,,0.723,-0.003
2018-06-01 00:30:00-05:00,0.6779999999999999,0.5009999999999999,0.6779999999999999,,,,1.1789999999999998,-0.0015
2018-06-01 01:00:00-05:00,0.29550000000000004,0.259,0.29550000000000004,,,,0.5545,-0.0035
2018-06-01 01:30:00-05:00,0.3395,0.357,0.3395,,,,0.6964999999999999,-0.0035
2018-06-01 02:00:00-05:00,0.4935,0.34550000000000014,0.4935,,,,0.839,-0.0025
2018-06-01 02:30:00-05:00,0.401,0.3625000000000001,0.401,,,,0.7635000000000001,-0.003
2018-06-01 03:00:00-05:00,0.29300000000000004,0.32850000000000007,0.29300000000000004,,,,0.6215,-0.0035
2018-06-01 03:30:00-05:00,0.5075000000000001,0.3255,0.5075000000000001,,,,0.833,-0.0025
2018-06-01 04:00:00-05:00,0.37400000000000005,0.42099999999999993,0.37400000000000005,,,,0.7949999999999999,-0.003
2018-06-01 04:30:00-05:00,0.2895,0.259,0.2895,,,,0.5485,-0.0035
2018-06-01 05:00:00-05:00,0.5325,0.41700000000000004,0.5325,,,,0.9495,-0.0025
2018-06-01 05:30:00-05:00,0.3535,0.3185,0.3535,,,,0.6719999999999999,-0.003
2018-06-01 06:00:00-05:00,0.292,0.327,0.292,,,,0.619,-0.004
2018-06-01 06:30:00-05:00,0.2845,0.30850000000000005,0.2845,,,,0.593,0.0014999999999999996
2018-06-01 07:00:00-05:00,0.35450000000000004,0.5285,0.35450000000000004,,,,0.883,0.1045
2018-06-01 07:30:00-05:00,0.5315000000000001,0.5389999999999999,0.5315000000000001,,,,1.0705,0.17149999999999999
2018-06-01 08:00:00-05:00,0.3225,0.262,0.3225,,,,0.5845,0.2565
2018-06-01 08:30:00-05:00,0.7095,0.5955000000000001,0.7095,,,,1.305,0.3115
2018-06-01 09:00:00-05:00,0.483,0.22450000000000014,0.483,,,,0.7075,0.4835
2018-06-01 09:30:00-05:00,0.7555000000000001,-0.7165000000000001,0.7555000000000001,,,,0.03899999999999998,1.1975
2018-06-01 10:00:00-05:00,1.2285,-0.5935,1.2285,,,,0.635,1.121
2018-06-01 10:30:00-05:00,0.8164999999999999,-0.9470000000000001,0.8164999999999999,,,,-0.13050000000000006,1.3305
2018-06-01 11:00:00-05:00,2.2045,-0.44000000000000006,2.2045,,,,1.7645,1.3925
2018-06-01 11:30:00-05:00,2.6470000000000002,-0.9574999999999998,2.6470000000000002,,,,1.6895,2.132
2018-06-01 12:00:00-05:00,2.68,-1.0305000000000004,2.68,,,,1.6495,2.0515
2018-06-01 12:30:00-05:00,2.0949999999999998,-0.22349999999999992,2.0949999999999998,,,,1.8715000000000002,2.5300000000000002
2018-06-01 13:00:00-05:00,2.7560000000000002,-1.2065000000000001,2.7560000000000002,,,,1.5495,2.7
2018-06-01 13:30:00-05:00,2.123,-1.7894999999999999,2.123,,,,0.3335,2.8070000000000004
2018-06-01 14:00:00-05:00,2.0415,-1.9095,2.0415,,,,0.13200000000000006,2.847
2018-06-01 14:30:00-05:00,1.948,-2.067,1.948,,,,-0.119,2.8455000000000004
2018-06-01 15:00:00-05:00,1.2510000000000001,-2.1285000000000003,1.2510000000000001,,,,-0.8775,2.7945
2018-06-01 15:30:00-05:00,2.952,-1.642,2.952,,,,1.31,2.6900000000000004
2018-06-01 16:00:00-05:00,2.9695,-1.2145,2.9695,,,,1.755,2.5525
2018-06-01 16:30:00-05:00,2.9684999999999997,-1.1989999999999998,2.9684999999999997,,,,1.7694999999999999,2.3625
2018-06-01 17:00:00-05:00,2.9800000000000004,-1.1280000000000001,2.9800000000000004,,,,1.852,2.125
2018-06-01 17:30:00-05:00,2.9730000000000003,-0.7560000000000002,2.9730000000000003,,,,2.217,1.861
2018-06-01 18:00:00-05:00,2.9665,-0.7380000000000002,2.9665,,,,2.2285,1.529
2018-06-01 18:30:00-05:00,2.9290000000000003,-0.27300000000000013,2.9290000000000003,,,,2.656,1.161
2018-06-01 19:00:00-05:00,2.8890000000000002,0.017500000000000515,2.8890000000000002,,,,2.9065000000000003,0.7755
2018-06-01 19:30:00-05:00,2.838,0.5545,2.838,,,,3.3925,0.2995
2018-06-01 20:00:00-05:00,2.7935,0.8229999999999997,2.7935,,,,3.6165000000000003,0.007500000000000001
2018-06-01 20:30:00-05:00,2.136,0.9405000000000003,2.136,,,,3.0765000000000002,-0.0045000000000000005
2018-06-01 21:00:00-05:00,0.589,0.7164999999999999,0.589,,,,1.3054999999999999,-0.0015
2018-06-01 21:30:00-05:00,1.5675,1.0785,1.5675,,,,2.646,0.003
2018-06-01 22:00:00-05:00,0.8835000000000001,0.9315,0.8835000000000001,,,,1.815,-0.0005
2018-06-01 22:30:00-05:00,1.2155,0.6869999999999999,1.2155,,,,1.9024999999999999,0.001
2018-06-01 23:00:00-05:00,1.049,0.5805,1.049,,,,1.6295,0.0
2018-06-01 23:30:00-05:00,0.7474999999999999,0.36950000000000005,0.7474999999999999,,,,1.117,-0.002
2018-06-02 00:00:00-05:00,1.143,0.5780000000000001,1.143,,,,1.721,0.0
2018-06-02 00:30:00-05:00,0.6725,0.39200000000000007,0.6725,,,,1.0645,-0.002
2018-06-02 01:00:00-05:00,0.6575,0.4265,0.6575,,,,1.0839999999999999,-0.002
2018-06-02 01:30:00-05:00,0.37050000000000005,0.337,0.37050000000000005,,,,0.7075,-0.0035
2018-06-02 02:00:00-05:00,0.5775,0.36400000000000005,0.5775,,,,0.9415,-0.0025
2018-06-02 02:30:00-05:00,0.8905000000000001,0.5185,0.8905000000000001,,,,1.409,-0.0005
2018-06-02 03:00:00-05:00,0.496,0.33250000000000013,0.496,,,,0.8285000000000001,-0.003
2018-06-02 03:30:00-05:00,0.2945,0.3805,0.2945,,,,0.675,-0.0035
2018-06-02 04:00:00-05:00,0.5175,0.6125,0.5175,,,,1.13,-0.001
2018-06-02 04:30:00-05:00,0.273,0.3935,0.273,,,,0.6665000000000001,-0.0035
2018-06-02 05:00:00-05:00,0.4595,0.3665,0.4595,,,,0.8260000000000001,-0.003
2018-06-02 05:30:00-05:00,0.8305,0.4720000000000001,0.8305,,,,1.3025000000000002,-0.0015
2018-06-02 06:00:00-05:00,0.26,0.353,0.26,,,,0.613,-0.004
2018-06-02 06:30:00-05:00,0.26,0.26649999999999996,0.26,,,,0.5265,-0.0065
2018-06-02 07:00:00-05:00,0.2615,0.2825,0.2615,,,,0.544,0.074
2018-06-02 07:30:00-05:00,0.5125,0.2775000000000001,0.5125,,,,0.79,0.2
2018-06-02 08:00:00-05:00,0.49699999999999994,0.22350000000000014,0.49699999999999994,,,,0.7204999999999999,0.3795
2018-06-02 08:30:00-05:00,0.312,-0.07099999999999998,0.312,,,,0.24100000000000002,0.5190000000000001
2018-06-02 09:00:00-05:00,1.2269999999999999,-0.09299999999999997,1.2269999999999999,,,,1.134,0.751
2018-06-02 09:30:00-05:00,1.046,-0.47850000000000015,1.046,,,,0.5675,1.0275
2018-06-02 10:00:00-05:00,1.3075,-0.45699999999999996,1.3075,,,,0.8505,1.1520000000000001
2018-06-02 10:30:00-05:00,2.189,-0.7280000000000001,2.189,,,,1.4609999999999999,1.4825
2018-06-02 11:00:00-05:00,2.287,-1.1344999999999998,2.287,,,,1.1525,1.8250000000000002
2018-06-02 11:30:00-05:00,2.2195,-1.4209999999999998,2.2195,,,,0.7985,2.1790000000000003
2018-06-02 12:00:00-05:00,2.4705000000000004,-1.5995,2.4705000000000004,,,,0.871,2.319
2018-06-02 12:30:00-05:00,0.0075,-2.075,0.0075,,,,-2.0675,2.4725
2018-06-02 13:00:00-05:00,1.127,-2.053,1.127,,,,-0.9259999999999999,2.7055000000000002
2018-06-02 13:30:00-05:00,0.7465,-2.237,0.7465,,,,-1.4905000000000002,2.8034999999999997
2018-06-02 14:00:00-05:00,1.185,-2.0605,1.185,,,,-0.8755,2.848
2018-06-02 14:30:00-05:00,1.6609999999999998,-1.9060000000000001,1.6609999999999998,,,,-0.24500000000000005,2.6855
2018-06-02 15:00:00-05:00,1.432,-2.0055,1.432,,,,-0.5735,2.7410000000000005
2018-06-02 15:30:00-05:00,1.524,-2.1805000000000003,1.524,,,,-0.6565,2.6495
2018-06-02 16:00:00-05:00,2.0625,-1.8215,2.0625,,,,0.2410000000000001,2.5015
2018-06-02 16:30:00-05:00,2.1465,-1.6300000000000001,2.1465,,,,0.5165000000000001,2.309
2018-06-02 17:00:00-05:00,2.718,-1.2770000000000001,2.718,,,,1.4409999999999998,2.077
2018-06-02 17:30:00-05:00,2.339,-1.1469999999999998,2.339,,,,1.1920000000000002,1.7995
2018-06-02 18:00:00-05:00,3.0214999999999996,-0.6944999999999999,3.0214999999999996,,,,2.327,1.4685000000000001
2018-06-02 18:30:00-05:00,2.5945,-0.36250000000000016,2.5945,,,,2.2319999999999998,1.115
2018-06-02 19:00:00-05:00,2.271,-0.10099999999999998,2.271,,,,2.17,0.75
2018-06-02 19:30:00-05:00,2.9035,0.4485000000000001,2.9035,,,,3.3520000000000003,0.397
2018-06-02 20:00:00-05:00,2.179,0.6070000000000001,2.179,,,,2.786,0.019
2018-06-02 20:30:00-05:00,1.5185,0.6330000000000001,1.5185,,,,2.1515,-0.008
2018-06-02 21:00:00-05:00,0.9844999999999999,0.5555000000000001,0.9844999999999999,,,,1.54,0.0
2018-06-02 21:30:00-05:00,1.4375,0.7755,1.4375,,,,2.213,0.003
2018-06-02 22:00:00-05:00,0.8645,0.8665,0.8645,,,,1.731,0.0
2018-06-02 22:30:00-05:00,1.037,0.8840000000000001,1.037,,,,1.921,0.0005
2018-06-02 23:00:00-05:00,1.104,0.954,1.104,,,,2.058,0.001
2018-06-02 23:30:00-05:00,0.669,0.4725,0.669,,,,1.1415,-0.002
2018-06-03 00:00:00-05:00,0.817,0.5145000000000001,0.817,,,,1.3315000000000001,-0.001
2018-06-03 00:30:00-05:00,0.705,0.3955000000000001,0.705,,,,1.1005,-0.0015
2018-06-03 01:00:00-05:00,0.2965,0.3440000000000001,0.2965,,,,0.6405,-0.0035
2018-06-03 01:30:00-05:00,0.356,0.31500000000000006,0.356,,,,0.6709999999999999,-0.0035
2018-06-03 02:00:00-05:00,0.34650000000000003,0.3175,0.34650000000000003,,,,0.664,-0.0035
2018-06-03 02:30:00-05:00,0.6299999999999999,0.4495,0.6299999999999999,,,,1.0795,-0.002
2018-06-03 03:00:00-05:00,0.28300000000000003,0.27249999999999996,0.28300000000000003,,,,0.5555,-0.0035
2018-06-03 03:30:00-05:00,0.27599999999999997,0.37950000000000006,0.27599999999999997,,,,0.6555,-0.0035
2018-06-03 04:00:00-05:00,0.3015,0.26550000000000007,0.3015,,,,0.567,-0.0035
2018-06-03 04:30:00-05:00,0.267,0.352,0.267,,,,0.619,-0.0035
2018-06-03 05:00:00-05:00,0.2545,0.2825,0.2545,,,,0.537,-0.004
2018-06-03 05:30:00-05:00,0.2605,0.31100000000000005,0.2605,,,,0.5715,-0.004
2018-06-03 06:00:00-05:00,0.2595,0.32100000000000006,0.2595,,,,0.5805,-0.0035
2018-06-03 06:30:00-05:00,0.253,0.2515,0.253,,,,0.5045,0.0125
2018-06-03 07:00:00-05:00,0.254,0.236,0.254,,,,0.49,0.127
